/* DATA DESCRIPTION:,,,,,,,,,,,,,,,,,,,
Citation:,Thomas, S A; McGwire, Kenneth C; Thomas, J; Kratt, C; Lutz, A; McKay, W A; Trammell, E Jamie (2012): Geospatial analysis of groundwater depth for manual well drilling suitability in the Zinder Region, Niger. PANGAEA, https://doi.org/10.1594/PANGAEA.778418, ,,,,,,,,
485,10.24444,13.65417,566322.8801,521547.8524,399,7,0,Igneous,Evolved little,6178,26157,4151,14.2,0.0729,17.78,Canyons,6.64,0.1327,
489,9.85278,13.67222,523989.1558,522493.2069,382,7,0,Sand plains,Evolved little,17820,3613,3195,11.2,0.0612,15.54,High ridges,4.59,0.1501,
494,9.97778,13.66944,537491.1853,522513.2501,372,38,0,Sand plains,Evolved little,9431,2765,3498,11.6,0.0848,16.37,Canyons,6.24,0.1368,
499,9.74722,13.68333,512564.7437,523454.0378,397,7.3,0,Alluvium,Evolved little,16979,13895,641,11,0.0416,15.72,Canyons,4.65,0.1448,
500,9.475,13.68333,483177.4602,522784.245,482,14,0,Metamorphic,Raw minerals,5661,24191,1250,15.8,0.0869,16.77,High ridges,1.96,0.1328,
513,9.86389,13.71667,525070.255,527446.9322,388,5,2.83,Sand plains,Evolved little,20164,7482,1311,11.5,0.0693,16.41,Plains,4.85,0.1388,
529,10.03611,13.74167,543589.361,530672.0023,372,20.5,2.12,Igneous,Steppe-like,14545,3710,248,11.8,0.1073,19.76,Canyons,9.5,0.1412,
531,10.13611,13.60278,554771.6021,515553.9477,383,14,0,Igneous,Evolved little,14560,18579,2683,12.3,0.0723,17.64,High ridges,2.55,0.1371,
534,10.11667,13.85,551978.9722,542895.1844,389,17,0,Igneous,Steppe-like,1159,10163,486,11,0.0953,19.93,Canyons,5.47,0.1074,
539,9.45333,13.74444,480689.3299,529504.7387,471,8.76,0,Sand dunes,Evolved little,3303,30358,1641,17.1,0.0915,15.99,Canyons,7.71,0.1345,
540,10.15556,13.89167,556055.6823,547619.3334,427,5,0,Igneous,Steppe-like,6247,11046,1132,10.3,0.0806,18.08,High ridges,3.47,0.133,
543,9.52333,13.89444,487872.1506,546296.267,439,7,0,Sand dunes,Evolved little,3223,34205,1414,16.5,0.0988,14.59,Canyons,6.65,0.1334,
545,9.82778,13.81806,520904.5961,538589.2201,391,6,0,Sand dunes,Evolved little,28462,18189,2500,11.5,0.0601,16.24,Canyons,11.98,0.1426,
548,9.70833,13.76111,508166.0158,531974.8365,403,13,0,Sand dunes,Evolved little,14992,21721,1985,12,0.0558,15.44,Plains,4.07,0.1396,
557,9.86111,13.81667,524504.1486,538521.3939,390,9,2.83,Sand dunes,Evolved little,25186,15011,1262,11.4,0.0759,15.32,Canyons,10.03,0.1415,
560,10.03472,13.80139,543274.7641,537286.3561,394,31,0,Sand plains,Steppe-like,10580,2042,3885,11.5,0.1178,16.42,High ridges,3.58,0.1301,
562,10.21667,13.78611,562947.0338,536090.6508,430,4,0,Igneous,Evolved little,11421,21458,1109,12.2,0.0925,20.69,U-shaped valleys,4.09,0.1388,
563,10.21389,13.7875,562643.3505,536236.8448,429,24,0,Igneous,Evolved little,11086,21134,825,12.1,0.0928,20.78,U-shaped valleys,3.84,0.1401,
564,10.24722,13.92778,565836.3765,551875.4901,474,24,0,Igneous,Raw minerals,6752,19896,2764,9.6,0.0624,21.04,Canyons,4.06,0.1191,
570,9.74167,13.69444,511936.2153,524671.1884,399,7,0,Sand dunes,Evolved little,17993,14887,833,11.2,0.0425,16.12,Canyons,5.38,0.1464,
572,10.03472,14.00833,542703.9859,560221.5263,390,3,0,Sand plains,Evolved little,10684,42,6546,11,0.0773,14.31,Canyons,15.18,0.1403,
582,9.40667,13.73333,475679.8577,528163.1454,456,11,0,Metamorphic,Sesquioxides,7409,28294,147,18.5,0.105,20.61,Canyons,12.34,0.1364,
595,10.19722,13.87083,560607.9262,545425.3993,432,15,0,Igneous,Steppe-like,8191,16072,3240,10.5,0.0821,22.27,Canyons,6.59,0.13,
596,10.09722,13.78056,550075.6145,535146.5718,379,10,0,Igneous,Steppe-like,7321,9150,1343,11.8,0.1071,19.58,Canyons,5.93,0.1417,
599,10.09861,13.78056,550225.4791,535150.3483,379,3,0,Igneous,Steppe-like,7264,9295,1493,11.8,0.107,19.58,Canyons,7.93,0.1382,
617,10.07083,13.65833,547567.8651,521531.6026,384,13,0,Igneous,Evolved little,10812,9234,1669,12.1,0.0852,21.16,Mesas,3.2,0.1377,
621,9.89028,13.65694,528078.4348,520897.7975,378,19,0,Sand plains,Evolved little,13549,517,5649,11.3,0.0718,15.93,Small hills in plains,5.18,0.1551,
631,9.96111,14.49167,533456.9141,613607.929,514,65,0,Sandstone,Steppe-like,1098,52501,68,16.2,0.0933,16.79,High ridges,3.39,0.1198,
645,10.24306,14.23056,564517.4584,585424.1298,464,53,0,Sandstone,Steppe-like,8958,30870,1236,15.4,0.0823,18.26,Canyons,10.64,0.1223,
646,10.24722,14.23056,564965.9092,585435.7568,480,52.75,0,Sandstone,Steppe-like,8761,31176,964,15.3,0.0818,18.6,Hills in valleys,2.53,0.108,
649,10.04722,14.22639,543448.0832,584426.0452,413,26.15,0,Igneous,Steppe-like,1394,22227,6582,14.6,0.0729,18.35,Canyons,6.88,0.139,
660,10.21528,14.55139,560610.2966,620917.0571,546,106,0,Sandstone,Steppe-like,5402,60965,1078,18.8,0.1286,18.02,Canyons,5.1,0.1064,
662,10.00139,14.48611,537802.2665,613098.5013,533,68,0,Sandstone,Steppe-like,3181,51284,2604,16.6,0.1107,19.32,Canyons,3.93,0.1104,
663,10.00833,14.51111,538480.1827,615888.9658,551,77,0,Sandstone,Raw minerals,4556,53979,1871,16.6,0.1146,18.2,Upslope drainages,4.03,0.1099,
668,10.01111,14.275,539427.227,589718.4069,419,21,0,Igneous,Steppe-like,6385,27913,5905,15.4,0.0865,20.26,Small hills in plains,4.22,0.1153,
674,10.06389,14.61389,544166.8866,627434.0581,533,78,0,Sandstone,Steppe-like,8998,65223,994,15.5,0.0953,16.5,Upslope drainages,3.13,0.086,
681,10.275,14.35278,567602.778,599062.9795,468,32,0,Sandstone,Steppe-like,5944,43672,4117,17.2,0.1273,18.77,Canyons,4.68,0.1159,
712,10.0375,14.4375,541818.7123,607805.0028,539,71.75,0.35,Sandstone,Steppe-like,4761,45655,3738,16.9,0.1185,16.24,Upslope drainages,2.88,0.1051,
725,10.27917,14.65,567191.0855,632029.5068,528,63,0,Sandstone,Steppe-like,13771,73517,3096,16,0.0847,15.53,High ridges,5.18,0.1057,
744,9.93333,14.825,529569.2231,650499.0783,465,25,0,Sandstone,Steppe-like,31206,45398,9555,7.5,0.0315,15.04,High ridges,4.43,0.1169,
745,10.16806,14.58889,555429.108,624944.9353,481,45,0,Sandstone,Steppe-like,992,63737,1814,17.3,0.1234,19.47,Canyons,5.48,0.1119,
767,9.52167,14.66111,485792.8039,631290.6935,486,40,0,Sandstone,Steppe-like,40788,32346,5737,7.7,0.0306,15.59,High ridges,4.19,0.1182,
780,9.53833,14.66667,487569.2221,631946.9292,482,15,0,Sandstone,Steppe-like,39765,31734,4022,7.7,0.0301,16.56,Canyons,8.45,0.1176,
825,9.85833,14.63333,522030.3385,629048.652,484,37,0,Sandstone,Steppe-like,14025,49953,5299,12.3,0.0406,14.43,High ridges,4.87,0.1125,
868,9.52167,14.69583,485706.7431,635141.3461,469,5.3,0,Sandstone,Steppe-like,43224,28496,1918,7.7,0.0375,14.09,U-shaped valleys,6.28,0.1203,
869,8.73889,13.26556,404562.9705,474881.8782,428,5.96,0,Sand dunes,Evolved little,793,4553,2137,14,0.0843,14.06,High ridges,4.25,0.1566,
870,9.05556,13.24583,438867.0099,473357.0757,400,3.9,0,Sand dunes,Evolved little,3608,16491,3353,11.5,0.0613,14.65,Mesas,6.28,0.1553,
871,9.1125,13.16667,445206.5324,464712.6644,396,4.87,0,Sand dunes,Evolved little,4777,18243,2052,9.3,0.0292,14.15,Plains,7.27,0.1585,
872,8.76111,13.25694,406984.9392,473972.4478,423,4,0,Sand dunes,Evolved little,1271,6576,4203,13.4,0.0829,14.12,High ridges,4.3,0.159,
873,8.93889,13.09444,426570.1003,456339.5187,400,5,0,Sand dunes,Evolved little,7406,18395,11076,8.3,0.0294,14.51,Plains,6.46,0.1532,
874,8.81667,13.16806,413181.6097,464239.0311,410,6,0,Sand dunes,Evolved little,99,15611,4201,11,0.0563,14.58,Canyons,8.02,0.1677,
875,8.415,13.16806,369702.6439,463462.0076,444,3,0,Alluvium,Sesquioxides,446,6016,449,24.1,0.1345,14.48,Hills in valleys,5.37,0.1526,
876,9.2,13.22083,454553.1196,470906.7662,393,4.02,0,Sand dunes,Evolved little,8204,8497,7645,11.2,0.0584,14.7,Plains,5.58,0.1458,
879,8.95,13.13889,427677.1325,461285.506,406,10,0,Sand dunes,Sesquioxides,9687,22304,8020,8.8,0.028,14.68,Plains,4.51,0.1474,
880,8.94583,13.14167,427220.0166,461584.3905,406,6.7,0,Sand dunes,Evolved little,9162,21801,7530,8.9,0.0288,14.68,Plains,6.62,0.1679,
882,8.55681,13.21806,384955.431,469264.9098,458,8,0,Sand dunes,Sesquioxides,9974,9587,2612,18.5,0.1013,14.68,U-shaped valleys,7.58,0.1549,
883,8.89583,13.21806,421644.2075,469940.6234,418,6.9,0,Sand dunes,Sesquioxides,6314,11756,2499,10.8,0.0573,14.52,Shallow valleys,8.23,0.1479,
885,8.55667,13.18333,385008.0009,465418.392,465,13.21,0.99,Sand dunes,Sesquioxides,9931,9507,1827,18.4,0.1063,15,Mesas,4.99,0.1489,
889,8.89444,13.18333,421567.928,466091.5945,423,13.33,1.53,Sand dunes,Sesquioxides,3507,15090,782,10.2,0.048,16.14,Mesas,4.83,0.1576,
895,8.55833,13.17778,385199.1477,464806.2508,465,14,0,Sand dunes,Sesquioxides,9881,9460,1593,18.3,0.1075,15,Mesas,6.64,0.1477,
898,8.84583,13.24861,416169.0511,473221.6988,420,8,0,Sand dunes,Evolved little,4061,6622,8101,11.9,0.0728,13.7,Mesas,6.47,0.1328,
900,9.10972,13.20556,444818.3396,469013.9836,396,4,0,Sand dunes,Evolved little,2636,15246,2257,10.5,0.0561,14.58,Plains,4.99,0.1567,
904,8.61833,13.0625,391921.963,452153.3137,461,4.5,0,Sand dunes,Sesquioxides,4499,15309,2379,15.1,0.0838,15.02,Plains,4.19,0.1541,
905,9.08333,13.21944,441931.4516,470494.4716,397,6,0,Sand dunes,Evolved little,1864,16445,5490,10.9,0.0606,14.65,Plains,6.26,0.1451,
909,8.81667,13.125,413271.5708,459470.1241,411,4.13,1.21,Sand dunes,Evolved little,990,19591,3757,10.6,0.052,14.45,Plains,6.78,0.167,
913,8.56833,13.11111,386411.7939,457441.0908,469,4.5,0,Sand dunes,Sesquioxides,5489,12624,1938,17.6,0.0927,14.99,High ridges,5.58,0.1492,
915,9.53472,13.21889,490778.0405,471473.3198,376,3,0,Sand plains,Evolved little,8614,13101,12102,5.6,0.036,14.4,Small hills in plains,5.47,0.1521,
917,8.52514,13.11111,381734.8279,457359.1051,475,3.8,0,Sand dunes,Sesquioxides,3304,16030,1728,19.6,0.1059,14.9,Mesas,4.43,0.1498,
918,8.86111,13.21667,417889.6558,469714.7362,423,13.5,0.71,Sand dunes,Sesquioxides,5230,10411,4205,11.2,0.0644,14.87,Mesas,6.62,0.1438,
920,8.98194,13.07639,431271.5865,454431.1617,396,6,0,Sand dunes,Evolved little,12129,16211,14280,7.4,0.0267,14.83,Plains,5.98,0.1599,
923,8.77222,13.27778,408144.0778,476302.721,423,4,0,Sand dunes,Evolved little,1272,4824,2899,13.6,0.0843,14.36,High ridges,3.84,0.171,
925,8.54189,13.1,383570.032,456160.1433,475,4.5,0,Sand dunes,Sesquioxides,2580,15469,3312,18.8,0.1017,14.9,U-shaped valleys,11.28,0.1432,
926,9.01389,13.23333,434386.1308,471882.5508,403,5,0,Sand dunes,Evolved little,5179,15380,694,10.5,0.0485,14.67,Canyons,9.24,0.1488,
927,8.59014,13.08333,388827.4924,454406.2548,455,4.5,0,Sand dunes,Sesquioxides,4359,13993,1425,16.5,0.0843,14.76,Canyons,8,0.1544,
932,8.83056,13.22778,414559.7704,470882.6427,422,8,0,Sand dunes,Evolved little,5465,8892,6899,11.8,0.0703,14.3,High ridges,5.12,0.1393,
934,8.59,13.0875,388804.2507,454867.5057,456,3.5,0,Sand dunes,Sesquioxides,4167,13580,1349,16.5,0.0853,14.76,Canyons,12.67,0.1539,
938,9.38472,13.13889,474738.6516,462254.8742,375,5,0,Sand plains,Evolved little,17550,5050,6224,6.3,0.0307,14.43,Plains,5.93,0.1449,
941,8.96528,13.08333,429451.7045,455164.7697,398,7,0,Sand dunes,Evolved little,10264,16943,12896,7.7,0.0286,14.78,High ridges,5.47,0.165,
942,8.87778,13.19306,419743.4376,467133.9144,422,15.8,0,Sand dunes,Sesquioxides,2939,13431,1041,10.5,0.0543,15.26,Mesas,5.58,0.1486,
943,8.54,13.19306,383185.1447,466463.7541,456,10.5,0,Sand dunes,Sesquioxides,9954,11177,595,19.1,0.1063,14.5,Canyons,5.81,0.1536,
946,8.79444,13.21528,410677.9972,469424.3858,421,5.98,0,Sand dunes,Evolved little,1454,11114,8290,12.1,0.0736,14.53,High ridges,4.67,0.1812,
949,8.85694,13.19028,417494.4366,466783.1066,418,4.82,1.16,Sand dunes,Evolved little,2409,13191,1878,10.8,0.0541,14.38,High ridges,4.78,0.1452,
951,8.49,13.17083,377815.9262,463908.1404,483,6,0,Sand dunes,Sesquioxides,6927,14131,4550,21.1,0.1162,16.33,Upslope drainages,8.51,0.144,
952,8.76111,13.17083,407162.2535,464434.0063,427,9.23,0,Sand dunes,Evolved little,5506,11789,4760,12,0.0616,14.24,Plains,5.18,0.1648,
953,8.775,13.13333,408743.1425,460308.4429,423,4.64,0,Sand dunes,Evolved little,4177,15283,2307,11.3,0.0578,14.23,Small hills in plains,4.65,0.1572,
954,9.10222,13.27278,443855.7081,476443.5907,398,5.84,0,Sand dunes,Evolved little,1538,11349,9155,12.6,0.0786,14.58,Plains,8.07,0.1411,
956,9.05278,13.15417,438769.8176,463197.7217,399,5.61,0,Sand dunes,Evolved little,6233,23636,8662,8.9,0.018,14.55,Plains,8.32,0.1556,
960,8.84444,13.11667,416296.4618,458604.122,410,4.39,0.54,Sand dunes,Evolved little,3386,21197,6027,10,0.0407,14.48,High ridges,5.47,0.154,
962,8.81528,13.11667,413138.5908,458544.3456,417,4,0,Sand dunes,Evolved little,1925,19958,3426,10.7,0.0509,14.54,High ridges,5.18,0.1599,
963,9.0375,13.09722,437241.842,456857.6715,393,6.96,0,Sand dunes,Evolved little,12578,19349,12417,7.6,0.0178,14.49,Plains,5.47,0.1458,
964,9.05,13.1,438589.1926,457192.3936,393,7,0,Sand dunes,Evolved little,11798,20071,11128,7.6,0.0159,14.72,Canyons,5.66,0.1531,
965,8.75,13.25278,405791.3235,473488.6484,427,5,0,Sand dunes,Evolved little,1774,6332,3972,13.5,0.0832,14.14,High ridges,4.13,0.1577,
966,8.50833,13.15556,379829.74,462250.2945,477,4.5,0,Sand dunes,Sesquioxides,8462,15347,3842,20.4,0.1116,14.9,High ridges,3.82,0.1541,
970,9.08611,12.84444,443070.7927,428971.7089,382,24,0,Sand plains,Sesquioxides,12546,1181,1237,4.7,0.0177,15.46,High ridges,4.89,0.1616,
971,9.06806,12.90833,440971.0548,436006.329,382,22.5,0,Sand plains,Sesquioxides,19885,3204,6057,5.1,0.0182,15.28,Plains,5.18,0.1616,
972,9.05139,12.97222,439022.9539,443044.68,384,22.88,0,Sand plains,Sesquioxides,23451,8376,13145,5.7,0.0185,14.9,Canyons,17.07,0.1627,
973,9.05,12.97222,438872.457,443041.6669,384,18.73,0.47,Sand plains,Sesquioxides,23326,8254,13002,5.7,0.0187,14.9,Plains,5.83,0.1689,
980,9.03056,12.88333,436961.7986,433156.8022,384,24.4,0,Sand plains,Sesquioxides,18784,766,6695,5.3,0.0211,14.92,Mesas,5.47,0.1551,
982,9.20278,12.89167,455610.981,434459.4279,375,33.31,1.6,Sand plains,Sesquioxides,19900,584,8563,3.8,0.0037,15.12,Mesas,5.24,0.1651,
986,9.16389,12.88611,451408.3961,433757.0825,375,29.5,0,Sand plains,Sesquioxides,17654,1084,4319,4,0.0061,15.06,Plains,4.89,0.163,
988,9.10833,12.99306,445145.9185,445476.1982,383,12.77,0,Sand plains,Sesquioxides,23155,9668,13130,5.3,0.0101,14.8,Plains,6.92,0.1686,
990,9.06111,12.98194,440054.7133,444142.3855,384,16.7,0,Sand plains,Sesquioxides,23783,9863,13655,5.7,0.016,14.67,Canyons,8.21,0.164,
991,9.10972,12.92639,445446.3555,438096.92,381,25,0,Sand plains,Sesquioxides,21273,4935,5868,4.7,0.0115,15.29,Plains,4.99,0.1604,
992,9.16667,12.92917,451611.3338,438530.7535,377,32.9,0.14,Sand plains,Sesquioxides,22317,1888,7415,4.2,0.0049,15.33,Plains,10,0.1608,
4-Oct,9.12083,13.00694,446468.8063,447041.6874,383,11.5,0,Sand plains,Sesquioxides,21821,9727,14545,5.4,0.0083,14.83,Plains,15.99,0.1572,
7-Oct,9.05694,13.03889,439476.794,450439.4961,388,7.77,0,Sand plains,Sesquioxides,18201,14291,15653,6.4,0.0186,14.7,Plains,8.51,0.1606,
8-Oct,9.15278,12.85278,450279.7736,430041.6155,376,25,0,Sand plains,Sesquioxides,13771,1043,3898,4,0.0078,14.87,Plains,6,0.1604,
9-Oct,9.11806,12.9125,446380.8432,436577.366,382,27,0,Sand plains,Sesquioxides,19737,3861,4154,4.5,0.0113,15.22,High ridges,4.54,0.1574,
17-Oct,9.02222,12.86944,436088.9828,431600.9666,385,25.23,0,Sand plains,Sesquioxides,17930,2064,6145,5.4,0.021,15.14,High ridges,4.51,0.1638,
18-Oct,9.2,12.86944,455360.9497,431992.569,374,22.5,0,Sand plains,Sesquioxides,17624,97,8108,3.7,0.0043,15.24,High ridges,4.67,0.1636,
19-Oct,9.11667,12.90556,446245.9468,435805.4073,380,24.04,0,Sand plains,Sesquioxides,18966,3138,3442,4.5,0.0118,15.22,Shallow valleys,8.21,0.1595,
20-Oct,9.06806,12.87917,441035.9891,432776.8782,384,23.71,0,Sand plains,Sesquioxides,16774,465,3219,4.9,0.0196,15.24,High ridges,4.59,0.1643,
23-Oct,8.98333,12.98333,431624.8995,444128.6743,391,20.29,0.06,Sand plains,Sesquioxides,16892,5917,7447,6.5,0.0276,14.92,Plains,0,0.1716,
25-Oct,9.1,12.95833,444321.0659,441612.7788,382,27,0,Sand plains,Sesquioxides,24849,8121,9560,5.1,0.0121,15.16,Small hills in plains,5.24,0.168,
26-Oct,9.14944,12.95,449697.5394,440799.2628,378,27.57,0,Sand plains,Sesquioxides,24191,3433,8628,4.5,0.0078,15.19,Canyons,9.26,0.1664,
29-Oct,9.06667,12.89583,440848.33,434619.207,382,23.97,0,Sand plains,Sesquioxides,18587,2134,4894,5,0.0191,15.25,Plains,5.72,0.1604,
31-Oct,9.15833,12.98333,450584.888,444510.1617,380,30.45,0,Sand plains,Sesquioxides,25353,5268,12441,4.8,0.0052,15.1,Plains,6.35,0.1653,
Oct-32,9.18472,12.91667,453596.6061,437187.0247,377,32.42,0,Sand plains,Sesquioxides,21595,399,7862,4,0.004,15.46,High ridges,4.65,0.1713,
Oct-35,9.02083,12.96583,435726.2947,442271.1383,386,25,0,Sand plains,Sesquioxides,21215,5429,9789,5.8,0.0224,14.92,Plains,10.05,0.166,
Oct-36,9.04444,12.89861,438433.4113,434878.5232,383,24,1.41,Sand plains,Sesquioxides,19666,1367,6514,5.2,0.021,15.04,Plains,3.91,0.164,
Oct-39,9.16944,12.87222,452042.2221,432231.6435,376,31,0,Sand plains,Sesquioxides,16407,165,4781,3.9,0.0058,14.98,High ridges,4.03,0.1573,
Oct-46,9.0375,12.92083,437631.651,437324.1088,385,25.86,0,Sand plains,Sesquioxides,22230,3314,8899,5.3,0.0217,15.1,High ridges,4.33,0.1591,
Oct-51,9.12778,12.97222,447299.6006,443211.9789,382,20,0,Sand plains,Sesquioxides,25739,6622,10693,4.9,0.0104,15.16,Mesas,6.47,0.1646,
Oct-52,9.10278,13.03333,444453.6569,449924.3104,384,6.9,0,Sand plains,Evolved little,18655,13224,14295,5.9,0.0102,14.87,U-shaped valleys,5.47,0.169,
Oct-54,9.13472,12.85278,448322.2604,430001.5234,380,25.9,2.68,Sand plains,Sesquioxides,13307,1508,2716,4.2,0.0115,14.91,High ridges,4.86,0.1613,
Oct-59,9.125,12.95278,447042.508,441052.7156,379,25.25,0.35,Sand plains,Sesquioxides,24222,6072,8536,4.8,0.0106,15.37,Canyons,6.56,0.1736,
Oct-61,9.07639,12.93056,441824.6378,438485.2545,382,23,0,Sand plains,Sesquioxides,22097,5151,7835,5.1,0.0155,15.16,Mesas,4.05,0.1609,
Oct-64,9.09167,12.95556,443424.3526,441286.9904,382,20,0,Sand plains,Sesquioxides,24612,7762,9574,5.1,0.0129,15.23,Plains,6.28,0.1706,
Oct-66,9.02917,12.96389,436633.5945,442073.8321,385,21,0,Sand plains,Sesquioxides,22049,5916,10568,5.7,0.0219,14.96,Shallow valleys,8.34,0.17,
Oct-67,9.23472,12.96389,458906.0476,442528.6978,378,18.5,0,Sand plains,Sesquioxides,28588,5857,15349,4.1,0.003,15.37,High ridges,5.47,0.1574,
Oct-68,9.1125,12.85278,445913.092,429952.4207,381,25,0,Sand plains,Sesquioxides,13117,1501,1617,4.4,0.0135,15.28,High ridges,4.51,0.164,
Oct-70,9.16111,12.93889,450987.0813,439594.885,377,27.74,2.8,Sand plains,Sesquioxides,23220,2014,7992,4.3,0.0057,15.18,Shallow valleys,10.93,0.1625,
Oct-73,9.19444,12.83889,454828.7953,428597.0227,375,33,0,Sand plains,Sesquioxides,14489,1889,8516,3.7,0.005,15.12,Plains,7.15,0.1619,
Oct-77,9.04722,13.07778,438337.6249,454725.2624,394,7,0,Sand dunes,Evolved little,14236,17666,12944,7.2,0.0201,15.25,High ridges,5.12,0.1555,
Oct-79,9.05278,12.91806,439293.5986,437049.7167,382,23.46,0,Sand plains,Sesquioxides,21379,3634,7771,5.3,0.02,15.09,Plains,4.22,0.1595,
Oct-80,9.14583,13.02917,449126.6066,449558.0206,382,10.9,0,Sand plains,Sesquioxides,20109,10473,14435,5.5,0.0045,14.9,Plains,11.26,0.1618,
Oct-82,9.1375,12.92083,448469.3327,437543.0631,380,28.3,0.42,Sand plains,Sesquioxides,20810,4825,5165,4.4,0.01,15.22,Small hills in plains,4.3,0.1611,
Oct-84,9.06944,13.01389,440886.3865,447698.1057,387,9.57,0,Sand plains,Sesquioxides,20785,12912,16467,6,0.0138,14.63,High ridges,4.51,0.167,
Oct-87,9.14444,13.04167,448947.7977,450939.232,382,9,0,Sand plains,Evolved little,18753,11828,13042,5.7,0.0065,14.65,U-shaped valleys,5.12,0.1506,
Oct-88,9.08333,12.95,442533.7156,440653.5085,382,26.57,0,Sand plains,Sesquioxides,24105,7161,9408,5.2,0.0137,15.32,Plains,5.47,0.1671,
Oct-90,9.42222,12.95556,479241.9479,442040.6214,366,36,0,Sand plains,Sesquioxides,20575,1276,21848,4,0.0118,15.24,Plains,4.83,0.158,
Oct-98,9.27347,13.05694,462887.0014,452921.7928,377,21.8,0,Sand plains,Sesquioxides,25188,16418,18924,4.6,0.014,14.93,Plains,10.5,0.1599,
Oct-99,9.23333,12.85556,459006.5389,430530.1896,373,33.72,0,Sand plains,Sesquioxides,18637,1773,11904,3.5,0.0027,15.27,Plains,5.58,0.163,
Nov-00,9.10667,12.85556,445274.4709,430247.1587,379,30,0,Sand plains,Sesquioxides,13444,1746,1054,4.5,0.0143,15.44,Plains,7.59,0.1601,
1-Nov,9.27167,12.83889,463201.317,428772.1984,372,31,0,Sand plains,Sesquioxides,20639,4023,16366,3.5,0.0114,15.39,High ridges,4.48,0.1567,
2-Nov,9.40833,12.83889,478018.4858,429090.0481,368,38.9,0,Sand plains,Sesquioxides,32317,5567,13482,4.9,0.0242,14.96,Plains,4.99,0.1578,
9-Nov,9.18611,13.01806,453514.8443,448417.4049,380,24.8,1.12,Sand plains,Sesquioxides,22991,8611,16618,4.9,0.0044,15.15,Plains,5.95,0.1603,
11-Nov,9.49167,12.88889,486930.4504,434824.664,366,41,0,Sand plains,Sesquioxides,23981,3075,12386,5.2,0.0159,15.32,High ridges,5.12,0.1586,
12-Nov,9.25556,13.00556,461066.3918,447190.0983,375,31,0,Sand plains,Sesquioxides,28404,10711,20139,4.2,0.0044,15.16,U-shaped valleys,8.5,0.1627,
13-Nov,9.275,12.94167,463322.22,440159.7984,373,36,0,Sand plains,Sesquioxides,28835,5351,17778,3.8,0.0024,15,Shallow valleys,6.77,0.1583,
14-Nov,9.24444,12.99444,459888.4588,445934.2913,379,34,0,Sand plains,Sesquioxides,28614,8995,18417,4.2,0.0043,15.3,High ridges,4.83,0.157,
15-Nov,9.27778,12.96667,463564.721,442934.4578,374,36,0,Sand plains,Sesquioxides,31255,7816,19339,3.9,0.0024,15.17,Shallow valleys,8.74,0.1571,
16-Nov,9.3,13.11389,465625.9499,459289.2032,379,6,0,Sand plains,Evolved little,19324,13806,15247,6.2,0.0309,14.57,High ridges,4.67,0.1547,
18-Nov,9.22222,12.85,457814.8221,429889.8606,373,31,0,Sand plains,Sesquioxides,17363,1955,10867,3.6,0.0034,14.94,U-shaped valleys,10.43,0.1588,
